order_id,order_date,customer_id,region,category,product,quantity,unit_price,revenue,cost,profit,customer_feedback
ORD00060,2025-08-29,CUST0309,North,Electronics,Wireless Earbuds,3,276.0,828.0,479.79,348.21,"Excellent value for money, will buy again."
ORD00762,2025-08-29,CUST0143,South,Sports,Cycling Helmet,4,458.81,1835.24,1164.71,670.53,"Very satisfied with the purchase, five stars."
ORD00756,2025-08-29,CUST0266,South,Beauty,Face Serum,3,259.66,778.98,478.08,300.9,"Very satisfied with the purchase, five stars."
ORD00582,2025-08-31,CUST0376,West,Apparel,Sneakers,3,36.71,110.13,59.93,50.2,"Amazing experience, customer service was fantastic."
ORD01228,2025-08-31,CUST0219,Central,Apparel,Hoodie,5,330.38,1651.9,1080.94,570.96,"It's an average product, nothing special."
ORD00561,2025-08-31,CUST0229,South,Beauty,Face Serum,5,259.36,1296.8,918.7,378.1,"Terrible experience, delivery was late and item was damaged."
ORD00035,2025-09-01,CUST0369,Central,Sports,Dumbbell Set,2,185.5,371.0,179.59,191.41,"It's an average product, nothing special."
ORD00767,2025-09-01,CUST0100,Central,Beauty,Face Serum,4,110.56,442.24,224.15,218.09,"Great quality and fast delivery, highly recommend."
ORD01339,2025-09-01,CUST0235,East,Apparel,Sneakers,4,137.67,550.68,338.16,212.52,"I absolutely love this product, works perfectly!"
ORD01306,2025-09-01,CUST0256,Central,Apparel,Hoodie,4,43.49,173.96,128.13,45.83,"Superb build quality, exceeded my expectations."
ORD00684,2025-09-01,CUST0359,East,Electronics,Bluetooth Speaker,3,401.29,1203.87,580.4,623.47,"The product is okay, does what it says."
ORD00256,2025-09-02,CUST0108,Central,Electronics,Laptop Stand,4,442.31,1769.24,1152.28,616.96,"Superb build quality, exceeded my expectations."
ORD01395,2025-09-02,CUST0143,North,Home & Kitchen,Vacuum Cleaner,2,104.02,208.04,129.89,78.15,"Amazing experience, customer service was fantastic."
ORD00802,2025-09-03,CUST0288,West,Apparel,Denim Jacket,3,185.85,557.55,352.94,204.61,"I absolutely love this product, works perfectly!"
ORD01297,2025-09-03,CUST0393,Central,Home & Kitchen,Cookware Set,5,200.88,1004.4,606.04,398.36,"Not worth the money, quite unhappy with this purchase."
ORD00592,2025-09-04,CUST0071,Central,Home & Kitchen,Vacuum Cleaner,3,176.6,529.8,376.63,153.17,"Excellent value for money, will buy again."
ORD00776,2025-09-04,CUST0177,West,Home & Kitchen,Cookware Set,2,355.93,711.86,371.21,340.65,"Superb build quality, exceeded my expectations."
ORD01464,2025-09-05,CUST0093,Central,Apparel,Hoodie,3,423.74,1271.22,894.27,376.95,"Great quality and fast delivery, highly recommend."
ORD00184,2025-09-05,CUST0116,West,Apparel,Sneakers,5,183.58,917.9,557.76,360.14,"Superb build quality, exceeded my expectations."
ORD01341,2025-09-05,CUST0288,South,Home & Kitchen,Blender,2,78.84,157.68,89.38,68.3,"I absolutely love this product, works perfectly!"
ORD00665,2025-09-05,CUST0326,West,Beauty,Face Serum,3,244.16,732.48,407.69,324.79,"The product is okay, does what it says."
ORD00930,2025-09-06,CUST0077,East,Electronics,Wireless Earbuds,2,45.46,90.92,66.94,23.98,"Great quality and fast delivery, highly recommend."
ORD00444,2025-09-06,CUST0241,Central,Home & Kitchen,Air Fryer,5,110.08,550.4,250.45,299.95,"It's an average product, nothing special."
ORD01383,2025-09-06,CUST0296,Central,Beauty,Perfume,3,472.97,1418.91,970.37,448.54,"Delivery was on time, product is fine."
ORD00556,2025-09-07,CUST0130,North,Apparel,Sneakers,5,333.79,1668.95,1124.72,544.23,"I absolutely love this product, works perfectly!"
ORD01144,2025-09-07,CUST0248,Central,Electronics,Bluetooth Speaker,1,384.48,384.48,235.26,149.22,"Excellent value for money, will buy again."
ORD00889,2025-09-07,CUST0254,North,Home & Kitchen,Air Fryer,5,99.75,498.75,312.61,186.14,"The product is okay, does what it says."
ORD01360,2025-09-07,CUST0367,Central,Sports,Yoga Mat,5,320.77,1603.85,730.47,873.38,"It's an average product, nothing special."
ORD00943,2025-09-07,CUST0377,East,Home & Kitchen,Blender,1,311.39,311.39,185.08,126.31,"Superb build quality, exceeded my expectations."
ORD01247,2025-09-08,CUST0077,North,Apparel,Denim Jacket,5,315.03,1575.15,857.7,717.45,"Great quality and fast delivery, highly recommend."
ORD01413,2025-09-08,CUST0208,North,Sports,Dumbbell Set,3,69.67,209.01,148.3,60.71,"Delivery was on time, product is fine."
ORD00896,2025-09-08,CUST0241,South,Apparel,Hoodie,3,422.76,1268.28,860.12,408.16,"Superb build quality, exceeded my expectations."
ORD00985,2025-09-08,CUST0324,West,Beauty,Hair Dryer,1,348.57,348.57,199.12,149.45,Bad customer support and low quality product.
ORD00180,2025-09-09,CUST0012,West,Beauty,Perfume,4,162.79,651.16,391.9,259.26,"Amazing experience, customer service was fantastic."
ORD00381,2025-09-09,CUST0372,West,Home & Kitchen,Vacuum Cleaner,2,181.47,362.94,264.51,98.43,"Great quality and fast delivery, highly recommend."
ORD01149,2025-09-09,CUST0057,South,Sports,Running Shoes,1,138.9,138.9,86.51,52.39,Decent quality for the price point.
ORD01253,2025-09-10,CUST0356,East,Home & Kitchen,Air Fryer,1,359.59,359.59,261.73,97.86,"Amazing experience, customer service was fantastic."
ORD00786,2025-09-10,CUST0118,West,Beauty,Face Serum,1,376.28,376.28,231.39,144.89,"Amazing experience, customer service was fantastic."
ORD00177,2025-09-10,CUST0073,East,Sports,Dumbbell Set,5,21.22,106.1,52.64,53.46,"Very satisfied with the purchase, five stars."
ORD00227,2025-09-10,CUST0254,South,Electronics,Laptop Stand,4,273.96,1095.84,656.78,439.06,"Amazing experience, customer service was fantastic."
ORD00533,2025-09-10,CUST0336,East,Electronics,Smartwatch,2,160.14,320.28,197.47,122.81,"It's an average product, nothing special."
ORD01243,2025-09-11,CUST0135,South,Sports,Yoga Mat,4,82.29,329.16,157.66,171.5,"I absolutely love this product, works perfectly!"
ORD01077,2025-09-11,CUST0046,North,Electronics,Laptop Stand,5,41.6,208.0,129.44,78.56,"Delivery was on time, product is fine."
ORD01412,2025-09-11,CUST0216,South,Sports,Cycling Helmet,2,231.49,462.98,222.5,240.48,"Amazing experience, customer service was fantastic."
ORD01066,2025-09-11,CUST0377,Central,Sports,Running Shoes,5,398.06,1990.3,971.57,1018.73,"I absolutely love this product, works perfectly!"
ORD00547,2025-09-11,CUST0393,West,Home & Kitchen,Cookware Set,1,302.94,302.94,143.77,159.17,"Delivery was on time, product is fine."
ORD00052,2025-09-12,CUST0062,West,Electronics,Smartwatch,3,290.09,870.27,464.72,405.55,"It's an average product, nothing special."
ORD01079,2025-09-12,CUST0343,West,Beauty,Face Serum,3,361.01,1083.03,560.23,522.8,"Excellent value for money, will buy again."
ORD00042,2025-09-12,CUST0092,East,Beauty,Face Serum,1,271.87,271.87,151.38,120.49,"Very disappointed, the product broke in a week."
ORD01353,2025-09-12,CUST0242,Central,Beauty,Hair Dryer,1,50.11,50.11,27.07,23.04,"I absolutely love this product, works perfectly!"
ORD00397,2025-09-12,CUST0268,Central,Home & Kitchen,Air Fryer,4,431.91,1727.64,1016.46,711.18,"Terrible experience, delivery was late and item was damaged."
ORD00405,2025-09-13,CUST0309,West,Sports,Running Shoes,4,410.32,1641.28,1158.36,482.92,"Terrible experience, delivery was late and item was damaged."
ORD00124,2025-09-13,CUST0009,West,Sports,Cycling Helmet,5,299.23,1496.15,867.73,628.42,"Very disappointed, the product broke in a week."
ORD00239,2025-09-13,CUST0302,East,Electronics,Wireless Earbuds,1,385.37,385.37,264.57,120.8,"It's an average product, nothing special."
ORD00826,2025-09-13,CUST0331,East,Apparel,Sneakers,4,185.53,742.12,367.22,374.9,"Superb build quality, exceeded my expectations."
ORD00680,2025-09-13,CUST0035,North,Sports,Cycling Helmet,4,80.5,322.0,155.01,166.99,"I absolutely love this product, works perfectly!"
ORD01217,2025-09-13,CUST0202,Central,Apparel,Sneakers,2,466.92,933.84,630.37,303.47,"Poor quality, would not recommend this to anyone."
ORD01346,2025-09-14,CUST0067,South,Home & Kitchen,Cookware Set,3,496.88,1490.64,711.97,778.67,"Very satisfied with the purchase, five stars."
ORD00058,2025-09-15,CUST0165,West,Home & Kitchen,Air Fryer,3,335.95,1007.85,611.68,396.17,"Superb build quality, exceeded my expectations."
ORD00597,2025-09-15,CUST0130,South,Beauty,Hair Dryer,1,363.35,363.35,183.54,179.81,"Excellent value for money, will buy again."
ORD01257,2025-09-15,CUST0268,East,Beauty,Hair Dryer,3,393.43,1180.29,723.82,456.47,"Very satisfied with the purchase, five stars."
ORD01483,2025-09-16,CUST0352,West,Apparel,Sneakers,2,138.37,276.74,205.85,70.89,"Delivery was on time, product is fine."
ORD00036,2025-09-16,CUST0268,East,Home & Kitchen,Blender,4,284.86,1139.44,812.42,327.02,"Superb build quality, exceeded my expectations."
ORD00702,2025-09-16,CUST0176,Central,Electronics,Smartwatch,2,459.21,918.42,633.94,284.48,"Great quality and fast delivery, highly recommend."
ORD00494,2025-09-17,CUST0154,West,Electronics,Laptop Stand,4,185.72,742.88,537.4,205.48,"I absolutely love this product, works perfectly!"
ORD00055,2025-09-17,CUST0013,South,Sports,Dumbbell Set,2,53.06,106.12,52.17,53.95,"I absolutely love this product, works perfectly!"
ORD00748,2025-09-17,CUST0206,Central,Home & Kitchen,Cookware Set,2,241.77,483.54,292.98,190.56,"Great quality and fast delivery, highly recommend."
ORD00540,2025-09-17,CUST0209,West,Sports,Running Shoes,1,367.36,367.36,228.69,138.67,"Very satisfied with the purchase, five stars."
ORD00468,2025-09-18,CUST0300,Central,Apparel,Hoodie,5,496.37,2481.85,1233.13,1248.72,"Terrible experience, delivery was late and item was damaged."
ORD00972,2025-09-18,CUST0263,South,Home & Kitchen,Vacuum Cleaner,1,141.46,141.46,65.4,76.06,Decent quality for the price point.
ORD01223,2025-09-19,CUST0136,South,Apparel,Sneakers,4,14.03,56.12,37.65,18.47,"I absolutely love this product, works perfectly!"
ORD01070,2025-09-19,CUST0111,West,Apparel,Hoodie,1,87.34,87.34,59.33,28.01,"Very satisfied with the purchase, five stars."
ORD01344,2025-09-19,CUST0069,South,Electronics,Wireless Earbuds,3,347.59,1042.77,523.98,518.79,"Delivery was on time, product is fine."
ORD00265,2025-09-20,CUST0167,West,Electronics,Laptop Stand,4,220.96,883.84,435.54,448.3,"Very disappointed, the product broke in a week."
ORD00437,2025-09-20,CUST0227,South,Beauty,Perfume,3,211.32,633.96,391.9,242.06,"Terrible experience, delivery was late and item was damaged."
ORD00618,2025-09-20,CUST0063,South,Home & Kitchen,Cookware Set,2,380.53,761.06,432.38,328.68,"The product is okay, does what it says."
ORD01230,2025-09-20,CUST0234,East,Electronics,Smartwatch,1,180.53,180.53,120.18,60.35,"It's an average product, nothing special."
ORD00109,2025-09-21,CUST0289,East,Beauty,Face Serum,3,435.4,1306.2,683.91,622.29,"I absolutely love this product, works perfectly!"
ORD01028,2025-09-21,CUST0309,East,Beauty,Lipstick,3,309.56,928.68,686.5,242.18,"Amazing experience, customer service was fantastic."
ORD00358,2025-09-21,CUST0318,Central,Apparel,Sneakers,3,301.45,904.35,507.94,396.41,"Great quality and fast delivery, highly recommend."
ORD00383,2025-09-22,CUST0368,South,Apparel,T-Shirt,2,381.67,763.34,346.85,416.49,"Amazing experience, customer service was fantastic."
ORD00596,2025-09-22,CUST0359,East,Electronics,Laptop Stand,2,91.47,182.94,103.16,79.78,Decent quality for the price point.
ORD00699,2025-09-22,CUST0083,South,Home & Kitchen,Blender,5,217.12,1085.6,722.38,363.22,"Excellent value for money, will buy again."
ORD01151,2025-09-23,CUST0060,East,Sports,Yoga Mat,1,414.34,414.34,224.35,189.99,"Poor quality, would not recommend this to anyone."
ORD00873,2025-09-23,CUST0056,North,Beauty,Lipstick,5,103.83,519.15,293.77,225.38,"Great quality and fast delivery, highly recommend."
ORD01182,2025-09-23,CUST0307,East,Sports,Cycling Helmet,1,406.43,406.43,278.09,128.34,"Amazing experience, customer service was fantastic."
ORD01176,2025-09-23,CUST0353,Central,Beauty,Hair Dryer,4,132.15,528.6,273.53,255.07,"Great quality and fast delivery, highly recommend."
ORD01101,2025-09-23,CUST0356,South,Beauty,Lipstick,2,464.51,929.02,503.82,425.2,"Very satisfied with the purchase, five stars."
ORD00628,2025-09-23,CUST0145,Central,Electronics,Wireless Earbuds,2,75.87,151.74,89.57,62.17,"It's an average product, nothing special."
ORD00769,2025-09-23,CUST0144,North,Beauty,Lipstick,1,141.46,141.46,88.73,52.73,"Delivery was on time, product is fine."
ORD01342,2025-09-24,CUST0250,West,Apparel,Hoodie,4,165.31,661.24,437.27,223.97,"Very satisfied with the purchase, five stars."
ORD00568,2025-09-24,CUST0179,Central,Beauty,Face Serum,3,371.56,1114.68,548.09,566.59,"Very satisfied with the purchase, five stars."
ORD01378,2025-09-24,CUST0077,West,Sports,Running Shoes,5,467.01,2335.05,1236.05,1099.0,"Great quality and fast delivery, highly recommend."
ORD00656,2025-09-24,CUST0052,Central,Beauty,Face Serum,2,269.07,538.14,247.71,290.43,"The product is okay, does what it says."
ORD00085,2025-09-24,CUST0287,Central,Home & Kitchen,Air Fryer,3,302.73,908.19,572.3,335.89,"Delivery was on time, product is fine."
ORD00601,2025-09-25,CUST0294,North,Home & Kitchen,Blender,3,51.85,155.55,115.38,40.17,"Superb build quality, exceeded my expectations."
ORD01244,2025-09-25,CUST0368,North,Beauty,Lipstick,4,343.19,1372.76,653.06,719.7,"Amazing experience, customer service was fantastic."
ORD00233,2025-09-25,CUST0102,South,Sports,Cycling Helmet,3,89.49,268.47,121.83,146.64,"The product is okay, does what it says."
ORD00821,2025-09-25,CUST0042,North,Home & Kitchen,Cookware Set,5,303.52,1517.6,715.58,802.02,"I absolutely love this product, works perfectly!"
ORD00328,2025-09-26,CUST0324,East,Sports,Dumbbell Set,3,258.39,775.17,444.04,331.13,Bad customer support and low quality product.
ORD01116,2025-09-26,CUST0135,Central,Beauty,Perfume,4,387.61,1550.44,986.93,563.51,"The product is okay, does what it says."
ORD00791,2025-09-26,CUST0363,South,Apparel,Denim Jacket,4,468.92,1875.68,1017.57,858.11,"Poor quality, would not recommend this to anyone."
ORD01422,2025-09-26,CUST0152,North,Electronics,Laptop Stand,2,66.62,133.24,62.81,70.43,Decent quality for the price point.
ORD00010,2025-09-26,CUST0033,South,Home & Kitchen,Vacuum Cleaner,5,277.35,1386.75,1015.71,371.04,"I absolutely love this product, works perfectly!"
ORD00443,2025-09-27,CUST0166,South,Beauty,Face Serum,5,422.05,2110.25,1089.67,1020.58,"Superb build quality, exceeded my expectations."
ORD00775,2025-09-27,CUST0082,Central,Home & Kitchen,Cookware Set,3,208.85,626.55,464.36,162.19,"Great quality and fast delivery, highly recommend."
ORD00534,2025-09-28,CUST0287,North,Home & Kitchen,Cookware Set,1,114.86,114.86,61.45,53.41,"I absolutely love this product, works perfectly!"
ORD00338,2025-09-28,CUST0262,North,Beauty,Lipstick,4,87.09,348.36,169.19,179.17,Decent quality for the price point.
ORD00866,2025-09-28,CUST0261,North,Home & Kitchen,Blender,3,197.75,593.25,408.39,184.86,"I absolutely love this product, works perfectly!"
ORD01095,2025-09-28,CUST0341,West,Sports,Yoga Mat,1,193.22,193.22,119.57,73.65,"Great quality and fast delivery, highly recommend."
ORD01458,2025-09-29,CUST0269,East,Apparel,T-Shirt,4,206.98,827.92,610.34,217.58,"Not worth the money, quite unhappy with this purchase."
ORD00591,2025-09-29,CUST0044,West,Home & Kitchen,Blender,5,449.72,2248.6,1092.4,1156.2,"Excellent value for money, will buy again."
ORD00394,2025-09-29,CUST0356,East,Apparel,T-Shirt,3,12.62,37.86,27.7,10.16,"Superb build quality, exceeded my expectations."
ORD01301,2025-09-29,CUST0041,West,Apparel,Denim Jacket,3,234.82,704.46,524.89,179.57,"Excellent value for money, will buy again."
ORD00082,2025-09-29,CUST0209,North,Apparel,Sneakers,1,275.4,275.4,176.27,99.13,"Very satisfied with the purchase, five stars."
ORD01375,2025-09-29,CUST0205,East,Sports,Running Shoes,3,481.75,1445.25,801.28,643.97,"Very satisfied with the purchase, five stars."
ORD01024,2025-09-30,CUST0008,Central,Home & Kitchen,Air Fryer,4,130.91,523.64,306.34,217.3,"Excellent value for money, will buy again."
ORD00364,2025-09-30,CUST0385,East,Apparel,T-Shirt,5,88.63,443.15,208.79,234.36,"Superb build quality, exceeded my expectations."
ORD00131,2025-09-30,CUST0388,East,Sports,Cycling Helmet,2,394.08,788.16,468.38,319.78,"Amazing experience, customer service was fantastic."
ORD00519,2025-09-30,CUST0323,North,Apparel,Hoodie,5,126.09,630.45,302.04,328.41,"Great quality and fast delivery, highly recommend."
ORD01201,2025-09-30,CUST0106,East,Apparel,Denim Jacket,4,397.09,1588.36,1103.21,485.15,"Excellent value for money, will buy again."
ORD00316,2025-09-30,CUST0068,West,Electronics,Laptop Stand,3,490.76,1472.28,914.08,558.2,"I absolutely love this product, works perfectly!"
ORD01268,2025-09-30,CUST0154,South,Beauty,Perfume,4,34.32,137.28,96.99,40.29,"It's an average product, nothing special."
ORD01323,2025-09-30,CUST0122,East,Sports,Cycling Helmet,2,258.05,516.1,236.21,279.89,"Very disappointed, the product broke in a week."
ORD01368,2025-10-01,CUST0108,South,Apparel,Denim Jacket,4,314.6,1258.4,614.69,643.71,"Amazing experience, customer service was fantastic."
ORD00175,2025-10-01,CUST0190,East,Home & Kitchen,Vacuum Cleaner,2,304.29,608.58,368.01,240.57,"Terrible experience, delivery was late and item was damaged."
ORD00683,2025-10-01,CUST0273,Central,Apparel,T-Shirt,3,417.87,1253.61,937.06,316.55,"Amazing experience, customer service was fantastic."
ORD00937,2025-10-02,CUST0199,West,Beauty,Face Serum,2,148.45,296.9,167.28,129.62,"Very satisfied with the purchase, five stars."
ORD00345,2025-10-02,CUST0050,East,Electronics,Smartwatch,1,345.87,345.87,190.14,155.73,"Amazing experience, customer service was fantastic."
ORD00027,2025-10-02,CUST0374,North,Beauty,Lipstick,1,458.47,458.47,338.17,120.3,"Very satisfied with the purchase, five stars."
ORD00022,2025-10-02,CUST0070,Central,Sports,Cycling Helmet,3,390.8,1172.4,723.98,448.42,"Great quality and fast delivery, highly recommend."
ORD00861,2025-10-03,CUST0184,North,Home & Kitchen,Air Fryer,4,145.2,580.8,419.04,161.76,"Terrible experience, delivery was late and item was damaged."
ORD01460,2025-10-03,CUST0319,East,Beauty,Perfume,2,369.85,739.7,485.15,254.55,"Very satisfied with the purchase, five stars."
ORD00589,2025-10-03,CUST0149,South,Sports,Dumbbell Set,4,36.35,145.4,66.39,79.01,"Superb build quality, exceeded my expectations."
ORD00260,2025-10-04,CUST0210,Central,Apparel,Denim Jacket,1,310.16,310.16,220.87,89.29,"Delivery was on time, product is fine."
ORD00039,2025-10-04,CUST0388,North,Beauty,Face Serum,1,251.14,251.14,132.47,118.67,"Great quality and fast delivery, highly recommend."
ORD00794,2025-10-05,CUST0039,East,Sports,Dumbbell Set,3,410.72,1232.16,757.53,474.63,"Very disappointed, the product broke in a week."
ORD01470,2025-10-05,CUST0022,Central,Apparel,Denim Jacket,4,330.61,1322.44,626.85,695.59,"Great quality and fast delivery, highly recommend."
ORD01380,2025-10-05,CUST0288,West,Beauty,Perfume,4,177.73,710.92,413.83,297.09,"It's an average product, nothing special."
ORD00571,2025-10-05,CUST0239,North,Sports,Yoga Mat,2,52.85,105.7,59.53,46.17,"Great quality and fast delivery, highly recommend."
ORD00220,2025-10-05,CUST0154,West,Beauty,Lipstick,1,252.3,252.3,187.68,64.62,"Great quality and fast delivery, highly recommend."
ORD01105,2025-10-05,CUST0314,East,Electronics,Bluetooth Speaker,1,205.53,205.53,152.91,52.62,"Superb build quality, exceeded my expectations."
ORD00278,2025-10-05,CUST0108,East,Apparel,Hoodie,2,250.79,501.58,304.33,197.25,"Delivery was on time, product is fine."
ORD00030,2025-10-05,CUST0035,Central,Beauty,Lipstick,2,214.15,428.3,267.41,160.89,"Poor quality, would not recommend this to anyone."
ORD01139,2025-10-05,CUST0053,North,Apparel,Hoodie,4,297.09,1188.36,598.79,589.57,"It's an average product, nothing special."
ORD00693,2025-10-05,CUST0297,South,Beauty,Lipstick,4,395.39,1581.56,827.33,754.23,"Superb build quality, exceeded my expectations."
ORD01289,2025-10-06,CUST0311,North,Home & Kitchen,Air Fryer,4,239.31,957.24,467.31,489.93,Decent quality for the price point.
ORD01267,2025-10-06,CUST0255,West,Beauty,Perfume,1,99.63,99.63,48.76,50.87,"Delivery was on time, product is fine."
ORD01013,2025-10-06,CUST0309,West,Apparel,Hoodie,3,418.73,1256.19,749.83,506.36,Decent quality for the price point.
ORD01376,2025-10-06,CUST0233,North,Home & Kitchen,Cookware Set,1,451.85,451.85,247.86,203.99,"Very disappointed, the product broke in a week."
ORD00034,2025-10-07,CUST0202,Central,Beauty,Face Serum,1,128.13,128.13,65.54,62.59,"Superb build quality, exceeded my expectations."
ORD00456,2025-10-07,CUST0202,North,Electronics,Bluetooth Speaker,5,119.11,595.55,322.89,272.66,"Very satisfied with the purchase, five stars."
ORD00442,2025-10-07,CUST0209,South,Beauty,Hair Dryer,3,181.9,545.7,304.92,240.78,"Very disappointed, the product broke in a week."
ORD01393,2025-10-08,CUST0254,Central,Sports,Yoga Mat,2,15.37,30.74,15.4,15.34,"The product is okay, does what it says."
ORD00970,2025-10-08,CUST0308,South,Beauty,Face Serum,2,414.85,829.7,430.03,399.67,"Very satisfied with the purchase, five stars."
ORD00363,2025-10-09,CUST0214,North,Beauty,Perfume,5,240.07,1200.35,550.35,650.0,"I absolutely love this product, works perfectly!"
ORD00851,2025-10-09,CUST0380,Central,Sports,Dumbbell Set,5,330.46,1652.3,1050.16,602.14,"I absolutely love this product, works perfectly!"
ORD00663,2025-10-09,CUST0103,East,Home & Kitchen,Cookware Set,1,378.38,378.38,237.06,141.32,"Great quality and fast delivery, highly recommend."
ORD00785,2025-10-09,CUST0309,North,Beauty,Perfume,5,100.07,500.35,311.76,188.59,"Amazing experience, customer service was fantastic."
ORD00496,2025-10-09,CUST0215,East,Sports,Dumbbell Set,2,296.43,592.86,439.19,153.67,"Very satisfied with the purchase, five stars."
ORD00553,2025-10-09,CUST0001,West,Electronics,Wireless Earbuds,4,268.51,1074.04,538.61,535.43,"Superb build quality, exceeded my expectations."
ORD01138,2025-10-10,CUST0100,South,Home & Kitchen,Cookware Set,1,329.09,329.09,232.63,96.46,"Great quality and fast delivery, highly recommend."
ORD00433,2025-10-10,CUST0113,East,Apparel,Sneakers,3,114.1,342.3,222.17,120.13,"Great quality and fast delivery, highly recommend."
ORD00209,2025-10-10,CUST0152,North,Home & Kitchen,Blender,4,394.6,1578.4,1045.38,533.02,Decent quality for the price point.
ORD01391,2025-10-10,CUST0220,South,Beauty,Lipstick,4,230.56,922.24,620.94,301.3,"Amazing experience, customer service was fantastic."
ORD01236,2025-10-10,CUST0184,East,Beauty,Lipstick,1,344.1,344.1,257.4,86.7,"I absolutely love this product, works perfectly!"
ORD01254,2025-10-11,CUST0250,Central,Electronics,Smartwatch,4,309.67,1238.68,846.92,391.76,"The product is okay, does what it says."
ORD01114,2025-10-11,CUST0331,North,Sports,Yoga Mat,5,165.94,829.7,433.12,396.58,"It's an average product, nothing special."
ORD00441,2025-10-11,CUST0278,North,Sports,Yoga Mat,5,310.85,1554.25,817.31,736.94,"It's an average product, nothing special."
ORD00874,2025-10-11,CUST0288,Central,Apparel,Hoodie,2,220.79,441.58,314.63,126.95,"Amazing experience, customer service was fantastic."
ORD00140,2025-10-11,CUST0163,North,Sports,Dumbbell Set,1,389.0,389.0,190.32,198.68,"Terrible experience, delivery was late and item was damaged."
ORD00371,2025-10-11,CUST0115,South,Apparel,Sneakers,2,264.42,528.84,334.4,194.44,"Very satisfied with the purchase, five stars."
ORD00543,2025-10-11,CUST0111,North,Electronics,Laptop Stand,3,131.78,395.34,215.49,179.85,"Poor quality, would not recommend this to anyone."
ORD01221,2025-10-11,CUST0159,East,Home & Kitchen,Cookware Set,1,190.57,190.57,88.84,101.73,"It's an average product, nothing special."
ORD00234,2025-10-11,CUST0154,West,Electronics,Laptop Stand,5,486.99,2434.95,1341.78,1093.17,"Very satisfied with the purchase, five stars."
ORD01202,2025-10-12,CUST0071,North,Apparel,Hoodie,2,37.31,74.62,46.43,28.19,Bad customer support and low quality product.
ORD00065,2025-10-12,CUST0363,South,Apparel,Denim Jacket,2,297.25,594.5,357.75,236.75,"Delivery was on time, product is fine."
ORD00929,2025-10-12,CUST0091,Central,Beauty,Lipstick,4,399.94,1599.76,883.17,716.59,"Very satisfied with the purchase, five stars."
ORD00485,2025-10-12,CUST0325,North,Apparel,T-Shirt,1,164.31,164.31,78.7,85.61,"Very satisfied with the purchase, five stars."
ORD01198,2025-10-12,CUST0067,Central,Sports,Yoga Mat,4,144.6,578.4,372.83,205.57,"The product is okay, does what it says."
ORD00284,2025-10-12,CUST0001,West,Electronics,Wireless Earbuds,5,379.18,1895.9,1290.5,605.4,"Delivery was on time, product is fine."
ORD01312,2025-10-13,CUST0269,East,Apparel,T-Shirt,4,120.13,480.52,244.37,236.15,"Amazing experience, customer service was fantastic."
ORD00033,2025-10-13,CUST0311,North,Beauty,Perfume,4,408.32,1633.28,1224.82,408.46,Bad customer support and low quality product.
ORD00163,2025-10-13,CUST0202,West,Sports,Running Shoes,2,385.66,771.32,381.73,389.59,"Superb build quality, exceeded my expectations."
ORD00007,2025-10-14,CUST0204,North,Sports,Yoga Mat,2,384.05,768.1,531.58,236.52,"Very satisfied with the purchase, five stars."
ORD00449,2025-10-14,CUST0220,West,Home & Kitchen,Vacuum Cleaner,4,215.4,861.6,431.2,430.4,"Terrible experience, delivery was late and item was damaged."
ORD00421,2025-10-14,CUST0272,West,Electronics,Wireless Earbuds,2,261.33,522.66,345.6,177.06,"Poor quality, would not recommend this to anyone."
ORD01337,2025-10-14,CUST0032,East,Home & Kitchen,Vacuum Cleaner,2,453.17,906.34,461.72,444.62,"Superb build quality, exceeded my expectations."
ORD00305,2025-10-14,CUST0283,West,Apparel,Hoodie,5,47.43,237.15,133.94,103.21,"Superb build quality, exceeded my expectations."
ORD00749,2025-10-14,CUST0310,East,Apparel,Hoodie,3,177.06,531.18,382.37,148.81,"Poor quality, would not recommend this to anyone."
ORD00968,2025-10-15,CUST0287,Central,Apparel,Hoodie,2,421.31,842.62,492.47,350.15,"Delivery was on time, product is fine."
ORD00352,2025-10-15,CUST0266,North,Home & Kitchen,Blender,3,370.9,1112.7,795.47,317.23,"Very satisfied with the purchase, five stars."
ORD00121,2025-10-15,CUST0281,Central,Home & Kitchen,Vacuum Cleaner,2,433.54,867.08,513.28,353.8,"Very disappointed, the product broke in a week."
ORD01275,2025-10-16,CUST0214,East,Beauty,Lipstick,3,255.36,766.08,449.52,316.56,"Great quality and fast delivery, highly recommend."
ORD00226,2025-10-16,CUST0214,West,Beauty,Hair Dryer,3,473.85,1421.55,878.6,542.95,"The product is okay, does what it says."
ORD01180,2025-10-17,CUST0132,South,Beauty,Face Serum,4,20.12,80.48,59.45,21.03,"Very satisfied with the purchase, five stars."
ORD01281,2025-10-17,CUST0186,North,Home & Kitchen,Vacuum Cleaner,2,409.13,818.26,499.21,319.05,"Excellent value for money, will buy again."
ORD00707,2025-10-17,CUST0091,West,Beauty,Face Serum,5,447.31,2236.55,1059.2,1177.35,"Superb build quality, exceeded my expectations."
ORD01397,2025-10-17,CUST0268,East,Home & Kitchen,Blender,3,355.0,1065.0,562.36,502.64,"Not worth the money, quite unhappy with this purchase."
ORD01277,2025-10-18,CUST0109,South,Sports,Running Shoes,2,234.99,469.98,246.99,222.99,"I absolutely love this product, works perfectly!"
ORD01008,2025-10-18,CUST0314,South,Apparel,T-Shirt,3,203.91,611.73,330.09,281.64,"Terrible experience, delivery was late and item was damaged."
